# x_m,y_m,w_tr_right_m,w_tr_left_m
-354.679648,366.514603,6.412,6.037
-352.231579,362.154116,6.406,6.021
-349.779621,357.796294,6.400,6.005
-347.323337,353.441509,6.395,5.990
-344.862289,349.090134,6.389,5.974
-342.396039,344.742544,6.383,5.958
-339.924151,340.399110,6.378,5.943
-337.446187,336.060208,6.372,5.927
-334.961709,331.726208,6.366,5.911
-332.470280,327.397486,6.361,5.896
-329.971463,323.074414,6.355,5.880
-327.458558,318.761358,6.226,6.152
-324.893133,314.482932,6.159,6.351
-322.226720,310.270145,6.409,6.058
-319.410846,306.154013,6.501,5.987
-316.398483,302.165340,6.229,6.427
-313.172537,298.330582,6.067,6.721
-309.744150,294.672093,6.364,6.414
-306.125569,291.212064,6.658,6.108
-302.329051,287.972661,6.573,6.076
-298.374714,284.953617,6.489,6.044
-294.304472,282.092496,6.359,6.147
-290.163983,279.316175,6.216,6.290
-285.998904,276.551530,6.181,6.338
-281.844861,273.744149,6.203,6.335
-277.642396,271.016966,6.321,6.268
-273.289935,268.572460,6.603,6.095
-268.783377,266.440818,6.743,6.030
-264.170121,264.559908,6.410,6.331
-259.474325,262.896988,6.096,6.610
-254.707099,261.435962,6.309,6.279
-249.879419,260.160909,6.432,6.147
-245.002261,259.055903,6.441,6.262
-240.086602,258.105022,6.417,6.282
-235.143419,257.292342,6.366,6.226
-230.183689,256.601939,6.303,6.167
-225.218303,256.018188,6.231,6.134
-220.252900,255.543889,6.123,6.257
-215.284873,255.210770,6.015,6.379
-210.310895,255.053088,6.345,6.112
-205.327638,255.105098,6.626,5.884
-200.334829,255.395287,6.426,6.050
-195.347242,255.923704,6.231,6.216
-190.384278,256.681662,6.038,6.382
-185.465337,257.660466,6.098,6.325
-180.607723,258.851923,6.259,6.179
-175.818409,260.250272,6.252,6.117
-171.101202,261.850505,6.229,6.063
-166.459906,263.647612,6.452,5.950
-161.898324,265.636582,6.722,5.828
-157.420262,267.812406,6.552,6.047
-153.029523,270.170075,6.328,6.309
-148.729912,272.704579,6.178,6.461
-144.525236,275.410908,6.233,6.316
-140.421536,278.284397,6.288,6.171
-136.430847,281.321305,6.383,6.060
-132.566206,284.518044,6.517,5.983
-128.840649,287.871026,6.650,5.905
-125.267210,291.376665,6.625,5.910
-121.858927,295.031372,6.329,6.059
-118.628834,298.831560,6.032,6.208
-115.589967,302.773641,5.855,6.299
-112.752774,306.853082,6.249,6.110
-110.104050,311.056705,6.558,5.966
-107.617924,315.366703,6.517,6.007
-105.268404,319.765224,6.476,6.047
-103.029498,324.234417,6.423,6.070
-100.875215,328.756430,6.368,6.088
-98.779562,333.313412,6.312,6.107
-96.716548,337.887511,6.257,6.125
-94.660333,342.460991,6.201,6.144
-92.594030,347.022820,6.146,6.162
-90.514488,351.572256,6.090,6.180
-88.419719,356.109431,6.035,6.199
-86.307739,360.634477,5.984,6.212
-84.176563,365.147525,5.972,6.187
-82.024204,369.648708,5.959,6.161
-79.848677,374.138156,5.946,6.136
-77.647996,378.616002,5.933,6.111
-75.415826,383.079792,5.920,6.085
-73.124864,387.514604,5.907,6.060
-70.741488,391.901765,5.852,6.185
-68.232081,396.222597,5.756,6.453
-65.563779,400.458270,5.865,6.410
-62.718312,404.586936,6.099,6.178
-59.690584,408.584026,6.317,5.968
-56.475974,412.424874,6.350,6.011
-53.069865,416.084821,6.383,6.054
-49.471535,419.543535,6.118,6.335
-45.690563,422.792136,5.818,6.643
-41.738220,425.823622,5.752,6.706
-37.625773,428.630987,5.904,6.538
-33.364491,431.207229,6.042,6.378
-28.965641,433.545343,6.077,6.277
-24.440493,435.638325,6.112,6.176
-19.800315,437.479173,6.200,6.149
-15.056818,439.059668,6.315,6.160
-10.225652,440.360833,6.307,6.276
-5.324522,441.358067,5.917,6.713
-0.371152,442.026719,6.049,6.599
4.616663,442.342391,6.345,6.314
9.617311,442.294379,6.358,6.280
14.603492,441.892380,6.294,6.316
19.547444,441.147755,6.112,6.466
24.421514,440.071876,6.040,6.571
29.203951,438.676745,6.179,6.588
33.881781,436.975301,6.318,6.605
38.442740,434.980559,6.337,6.630
42.874565,432.705533,6.245,6.661
47.164992,430.163239,6.153,6.693
51.301760,427.366692,6.080,6.686
55.272605,424.328906,6.019,6.653
59.065264,421.062896,5.958,6.620
62.666735,417.581840,6.173,6.376
66.060602,413.899672,6.438,6.093
69.229465,410.030541,6.511,6.020
72.155922,405.988599,6.144,6.426
74.824703,401.788514,5.777,6.832
77.259079,397.454314,5.720,6.851
79.515801,393.018157,5.721,6.797
81.652732,388.512472,5.722,6.743
83.727701,383.969669,5.723,6.689
85.784827,379.414587,5.724,6.635
87.833621,374.852952,5.725,6.581
89.878216,370.287524,5.726,6.527
91.922747,365.721059,5.727,6.474
93.971347,361.156316,5.728,6.420
96.028150,356.596053,5.729,6.366
98.097291,352.043028,5.730,6.312
100.182904,347.499999,5.731,6.258
102.282444,342.965992,5.732,6.204
104.336597,338.408302,5.733,6.150
106.262920,333.781892,5.734,6.096
108.259984,329.228975,6.385,5.849
110.927624,325.160008,6.613,5.970
114.528402,321.803875,6.223,6.474
118.799665,319.100844,6.342,6.254
123.438703,316.969174,6.635,6.374
128.147242,315.327749,6.764,6.423
132.836137,314.124935,6.790,6.393
137.711283,313.350688,6.590,6.302
142.885207,313.064565,6.292,6.186
147.964076,313.617189,6.303,6.122
152.516420,315.326321,6.377,5.908
156.549897,318.020248,6.468,5.627
160.191547,321.394195,6.425,6.073
163.568408,325.143382,6.418,6.041
166.795197,329.006372,6.410,6.009
169.934006,332.906854,6.403,5.977
