# x_m,y_m,w_tr_right_m,w_tr_left_m
-137.711009,754.422259,4.438,4.607
-136.594831,749.548111,4.427,4.600
-135.479040,744.673876,4.417,4.593
-134.363647,739.799552,4.406,4.586
-133.248667,734.925135,4.396,4.579
-132.134109,730.050623,4.385,4.572
-131.019988,725.176013,4.375,4.566
-129.906315,720.301304,4.364,4.559
-128.793102,715.426492,4.354,4.552
-127.680363,710.551575,4.343,4.545
-126.568109,705.676550,4.333,4.538
-125.456352,700.801415,4.322,4.531
-124.345105,695.926167,4.312,4.524
-123.234381,691.050803,4.301,4.517
-122.124191,686.175322,4.291,4.510
-121.014548,681.299719,4.280,4.503
-119.905464,676.423994,4.270,4.496
-118.796952,671.548143,4.264,4.491
-117.689024,666.672163,4.263,4.486
-116.581692,661.796052,4.262,4.482
-115.474969,656.919808,4.260,4.477
-114.368866,652.043428,4.259,4.473
-113.263397,647.166909,4.257,4.469
-112.158573,642.290249,4.256,4.464
-111.054407,637.413445,4.254,4.460
-109.950911,632.536495,4.253,4.455
-108.848098,627.659395,4.251,4.451
-107.745980,622.782144,4.250,4.447
-106.644569,617.904739,4.248,4.442
-105.543877,613.027178,4.247,4.438
-104.443918,608.149457,4.245,4.433
-103.344702,603.271574,4.244,4.429
-102.246243,598.393527,4.242,4.425
-101.148553,593.515312,4.241,4.420
-100.051644,588.636929,4.240,4.416
-98.955528,583.758373,4.238,4.411
-97.860218,578.879642,4.237,4.407
-96.765727,574.000734,4.235,4.403
-95.672066,569.121646,4.234,4.398
-94.579247,564.242375,4.232,4.394
-93.487284,559.362920,4.231,4.389
-92.396189,554.483277,4.229,4.385
-91.305973,549.603444,4.228,4.381
-90.216649,544.723418,4.226,4.376
-89.128230,539.843196,4.225,4.372
-88.040727,534.962777,4.223,4.367
-86.954154,530.082157,4.222,4.363
-85.868522,525.201335,4.220,4.359
-84.783844,520.320306,4.219,4.354
-83.700131,515.439069,4.217,4.350
-82.617382,510.557612,4.216,4.345
-81.535506,505.675869,4.215,4.341
-80.454380,500.793752,4.213,4.337
-79.373884,495.911178,4.212,4.332
-78.293895,491.028061,4.224,4.338
-77.214293,486.144314,4.258,4.361
-76.134956,481.259852,4.293,4.384
-75.055760,476.374677,4.327,4.407
-73.976559,471.489732,4.362,4.430
-72.897193,466.606537,4.396,4.453
-71.817502,461.726620,4.431,4.476
-70.737325,456.851511,4.465,4.499
-69.656502,451.982738,4.500,4.522
-68.574873,447.121828,4.534,4.545
-67.516803,442.253304,4.569,4.568
-66.644262,437.266252,4.552,4.569
-66.234645,432.101794,4.464,4.606
-66.938719,427.178186,4.334,4.832
-69.186473,423.071925,4.768,5.156
-72.771741,420.235253,4.809,5.470
-77.183139,417.963763,5.274,5.126
-81.784657,415.195348,5.472,5.099
-85.997997,411.833221,5.503,5.296
-89.255871,407.960587,5.480,5.461
-91.015102,403.661473,5.558,5.181
-91.277608,399.038595,5.559,5.135
-90.585260,394.213172,5.575,5.245
-89.500193,389.306612,5.548,5.286
-88.384064,384.396968,5.525,5.320
-87.267785,379.490781,5.523,5.325
-86.151346,374.587902,5.521,5.330
-85.034735,369.688185,5.519,5.334
-83.917943,364.791482,5.518,5.339
-82.800957,359.897646,5.516,5.344
-81.683769,355.006529,5.514,5.349
-80.566366,350.117985,5.512,5.354
-79.448738,345.231865,5.511,5.358
-78.330874,340.348023,5.509,5.363
-77.212764,335.466311,5.507,5.368
-76.094397,330.586582,5.506,5.373
-74.975762,325.708688,5.504,5.378
-73.856847,320.832482,5.502,5.382
-72.737644,315.957818,5.500,5.387
-71.618140,311.084547,5.499,5.392
-70.498325,306.212521,5.497,5.397
-69.378188,301.341595,5.495,5.402
-68.257719,296.471620,5.493,5.406
-67.136906,291.602450,5.492,5.411
-66.015739,286.733936,5.490,5.416
-64.894208,281.865932,5.488,5.421
-63.772300,276.998289,5.486,5.425
-62.650007,272.130862,5.485,5.430
-61.527316,267.263502,5.483,5.435
-60.404218,262.396062,5.481,5.440
-59.280700,257.528395,5.480,5.445
-58.156763,252.660390,5.478,5.449
-57.032432,247.792038,5.476,5.454
-55.907736,242.923348,5.474,5.459
-54.782707,238.054330,5.473,5.464
-53.657374,233.184992,5.471,5.469
-52.531767,228.315343,5.469,5.473
-51.405917,223.445394,5.467,5.478
-50.279854,218.575153,5.466,5.483
-49.153609,213.704629,5.464,5.488
-48.027210,208.833831,5.462,5.493
-46.900690,203.962769,5.461,5.497
-45.774077,199.091451,5.459,5.502
-44.647402,194.219888,5.457,5.507
-43.520696,189.348087,5.455,5.512
-42.393988,184.476059,5.454,5.517
-41.267309,179.603812,5.452,5.521
-40.140689,174.731356,5.450,5.526
-39.014158,169.858699,5.448,5.531
-37.887746,164.985851,5.447,5.536
-36.761485,160.112822,5.445,5.541
-35.635402,155.239619,5.443,5.545
-34.509531,150.366253,5.441,5.550
-33.383899,145.492732,5.440,5.555
-32.258538,140.619066,5.438,5.560
-31.133477,135.745264,5.436,5.565
-30.008748,130.871335,5.435,5.569
-28.884380,125.997288,5.433,5.574
-27.760403,121.123133,5.431,5.579
-26.636848,116.248878,5.429,5.584
-25.513744,111.374532,5.428,5.589
-24.391123,106.500106,5.426,5.593
-23.269014,101.625608,5.424,5.598
-22.147448,96.751046,5.422,5.603
-21.026454,91.876432,5.421,5.608
-19.906063,87.001772,5.419,5.612
-18.786305,82.127078,5.417,5.617
-17.667211,77.252357,5.416,5.622
-16.548810,72.377619,5.414,5.627
-15.431134,67.502874,5.412,5.632
-14.314211,62.628129,5.410,5.636
-13.198073,57.753396,5.409,5.641
-12.082749,52.878682,5.407,5.646
-10.968269,48.003996,5.405,5.651
-9.854665,43.129349,5.403,5.656
-8.741966,38.254749,5.402,5.660
-7.630202,33.380206,5.400,5.665
-6.519404,28.505728,5.398,5.670
-5.409602,23.631324,5.396,5.675
-4.300826,18.757004,5.395,5.680
-3.193106,13.882778,5.393,5.684
-2.086472,9.008653,5.391,5.689
-0.980956,4.134640,5.390,5.694
