# x_m,y_m,w_tr_right_m,w_tr_left_m
-682.722597,260.072773,5.605,5.882
-686.252656,263.614976,5.560,5.810
-689.776492,267.164448,5.514,5.738
-693.294416,270.720793,5.469,5.667
-696.806740,274.283614,5.423,5.595
-700.313776,277.852515,5.377,5.523
-703.815838,281.427100,5.332,5.451
-707.313236,285.006972,5.286,5.379
-710.806284,288.591735,5.241,5.307
-714.295294,292.180993,5.195,5.235
-717.780577,295.774349,5.149,5.163
-721.262446,299.371407,5.104,5.091
-724.741214,302.971770,5.105,5.071
-728.217193,306.575043,5.123,5.072
-731.690694,310.180829,5.142,5.072
-735.162031,313.788730,5.161,5.073
-738.631515,317.398352,5.180,5.073
-742.099458,321.009298,5.198,5.074
-745.566174,324.621171,5.217,5.074
-749.031973,328.233575,5.236,5.075
-752.497170,331.846114,5.255,5.075
-755.962074,335.458391,5.274,5.076
-759.427000,339.070010,5.292,5.077
-762.892596,342.680251,5.311,5.077
-766.360599,346.287348,5.330,5.078
-769.832967,349.889322,5.349,5.078
-773.311658,353.484197,5.367,5.079
-776.798631,357.069994,5.386,5.079
-780.295842,360.644736,5.405,5.080
-783.805249,364.206445,5.424,5.080
-787.328811,367.753142,5.442,5.081
-790.868485,371.282851,5.457,5.090
-794.426228,374.793593,5.436,5.175
-798.003999,378.283390,5.415,5.260
-801.603756,381.750265,5.395,5.345
-805.227277,385.192537,5.374,5.430
-808.861025,388.633949,5.353,5.514
-812.464610,392.142810,5.333,5.599
-815.995025,395.791748,5.331,5.626
-819.570852,399.331368,5.534,5.025
-823.775542,401.582250,5.623,4.848
-828.646319,402.367151,5.614,5.143
-833.651857,402.602054,5.652,5.304
-838.656711,402.660833,5.690,5.466
-843.663903,402.723120,5.728,5.628
-848.675752,402.945497,5.765,5.789
-853.686975,403.259824,5.803,5.951
-858.687980,403.470728,5.841,6.113
-863.671712,403.455131,5.879,6.274
-868.644303,403.466593,5.917,6.436
-873.616089,403.878602,5.954,6.598
-878.564708,405.043837,6.731,7.222
-883.156064,407.116121,6.689,7.722
-886.883274,410.139052,6.648,8.222
-889.269690,414.142218,6.998,7.409
-890.415895,418.924113,6.953,7.266
-890.922547,424.083029,6.908,7.123
-891.400648,429.214896,6.864,6.981
-892.151632,434.128394,6.819,6.838
-893.029752,438.939539,6.775,6.695
-893.854591,443.788168,6.730,6.552
-894.523488,448.759856,6.686,6.409
-895.125851,453.806142,6.641,6.266
-895.780222,458.858233,6.596,6.123
-896.605145,463.847336,6.552,5.981
-897.719161,468.704656,6.497,5.834
-899.240813,473.361402,6.117,5.552
-901.273072,477.761904,5.736,5.271
-903.793449,481.956235,5.583,5.119
-906.718896,486.045511,5.569,5.046
-909.970321,490.112744,5.492,5.078
-913.539473,493.940639,5.311,5.280
-917.475747,497.067522,5.190,5.368
-921.827863,499.032076,5.343,4.930
-926.545427,499.686808,5.771,4.722
-931.444717,499.306426,5.629,4.813
-936.332926,498.195213,5.241,5.103
-941.088123,496.622397,5.228,5.111
-945.749568,494.777478,5.216,5.119
-950.378815,492.838933,5.203,5.127
-955.026226,490.953000,5.191,5.135
-959.697054,489.135949,5.178,5.143
-964.385181,487.371296,5.166,5.151
-969.084488,485.642558,5.153,5.159
-973.788859,483.933251,5.140,5.167
-978.492176,482.226892,5.128,5.175
-983.188637,480.507782,5.115,5.183
-987.877076,478.771705,5.103,5.191
-992.559837,477.023154,5.090,5.199
-997.239354,475.266836,5.078,5.207
-1001.918061,473.507461,5.065,5.216
-1006.598390,471.749736,5.114,5.182
-1011.282775,469.998371,5.164,5.148
-1015.973649,468.258075,5.214,5.114
-1020.673444,466.533555,5.264,5.080
-1025.384595,464.829520,5.314,5.046
-1030.109535,463.150679,5.364,5.012
