# x_m,y_m,w_tr_right_m,w_tr_left_m
735.741934,-278.167973,6.919,7.008
732.014298,-281.262387,6.936,6.563
727.850014,-283.811606,6.330,7.057
723.340479,-285.858202,6.497,7.072
718.577089,-287.444752,6.586,7.140
713.651240,-288.613829,6.635,7.236
708.654329,-289.408009,7.056,6.882
703.661173,-289.871673,7.328,6.647
698.682364,-290.056197,7.024,6.932
693.712950,-290.014654,6.721,7.218
688.747975,-289.800114,6.832,7.143
683.782486,-289.465647,6.953,7.059
678.811529,-289.064327,7.018,7.031
673.830171,-288.649087,6.947,7.138
668.837358,-288.247856,6.875,7.244
663.840437,-287.834425,6.929,7.170
658.847850,-287.375517,7.011,7.054
653.868039,-286.837852,7.093,6.939
648.909448,-286.188152,7.122,6.893
643.980518,-285.393138,7.079,6.942
639.089611,-284.420066,7.030,6.996
634.242086,-283.255788,6.783,7.274
629.439505,-281.911966,6.537,7.552
624.683183,-280.401855,6.759,7.267
619.974438,-278.738710,7.030,6.923
615.314586,-276.935786,7.123,6.884
610.704944,-275.006337,7.190,6.891
606.146648,-272.962011,7.140,6.938
601.640131,-270.808220,7.021,7.008
597.185655,-268.548863,6.893,7.134
592.783484,-266.187839,6.749,7.356
588.433879,-263.729047,6.804,7.293
584.137105,-261.176387,6.932,7.126
579.893424,-258.533757,7.060,6.958
575.703098,-255.805057,7.039,6.927
571.566390,-252.994185,6.945,6.961
567.483563,-250.105042,6.856,6.995
563.454880,-247.141525,6.963,7.018
559.480604,-244.107535,7.071,7.042
555.560998,-241.006970,7.045,7.143
551.697408,-237.842694,6.921,7.301
547.931308,-234.579288,6.796,7.459
544.355148,-231.132695,6.800,7.424
541.064671,-227.415715,6.982,7.125
538.157643,-223.353052,7.046,6.955
535.746402,-218.955098,6.962,6.947
533.949667,-214.269786,6.882,7.008
532.884125,-209.350844,6.727,7.126
532.636701,-204.333460,6.760,7.127
533.271945,-199.414062,6.960,6.976
534.853864,-194.790570,6.644,7.012
537.386299,-190.610708,6.697,7.030
540.640182,-186.827886,6.723,7.076
544.330095,-183.348499,6.755,7.116
548.196418,-180.087316,7.006,6.938
552.162952,-177.018663,7.135,6.844
556.232953,-174.142661,6.882,7.016
560.410000,-171.459537,6.630,7.189
564.697668,-168.969516,6.583,7.245
569.099535,-166.672824,6.776,7.166
573.619176,-164.569688,6.962,7.066
578.256378,-162.667759,7.142,6.952
582.996301,-161.003351,7.104,6.998
587.820576,-159.619686,6.943,7.135
592.710791,-158.557887,6.782,7.272
597.646915,-157.782771,6.832,7.157
602.606876,-157.163007,6.891,7.032
607.568505,-156.561351,6.950,6.907
612.516021,-155.880987,7.008,6.782
617.447421,-155.112369,7.067,6.656
622.362500,-154.257322,7.078,6.584
627.261052,-153.317669,6.754,6.880
632.142870,-152.295235,6.736,6.909
637.007749,-151.191843,6.885,6.792
641.855483,-150.009318,6.995,6.731
646.685866,-148.749484,7.081,6.705
651.498691,-147.414164,7.031,6.778
656.293754,-146.005183,6.926,6.889
661.070847,-144.524365,6.822,7.001
665.829765,-142.973533,6.911,6.915
670.570302,-141.354513,7.032,6.797
675.290103,-139.666168,7.152,6.679
679.978493,-137.895904,7.144,6.677
684.622781,-136.028349,6.832,6.948
689.210274,-134.048132,6.519,7.220
693.728282,-131.939882,6.652,7.059
698.164114,-129.688227,7.010,6.679
702.504965,-127.277680,7.367,6.300
706.716805,-124.670830,7.318,6.459
710.719615,-121.782763,7.235,6.631
714.427354,-118.522348,7.092,6.768
717.757443,-114.806658,6.881,6.943
720.676709,-110.669918,6.597,7.155
723.188847,-106.233768,6.711,7.081
725.298109,-101.620699,6.913,6.949
726.997031,-96.908481,7.275,6.712
728.263450,-92.118786,7.271,6.600
729.074276,-87.269730,7.233,6.584
729.406416,-82.379431,7.183,6.721
729.236778,-77.466007,7.151,6.829
728.542270,-72.547575,7.131,6.916
727.301495,-67.647170,6.929,6.984
725.516798,-62.856678,6.713,7.023
723.207996,-58.318658,7.013,6.892
720.395310,-54.176843,7.275,6.739
717.106469,-50.537723,7.465,6.546
713.397559,-47.367074,7.379,6.678
709.331364,-44.597442,6.996,7.159
704.970623,-42.172095,7.046,7.064
700.377777,-40.108343,7.189,6.846
695.615141,-38.454740,7.133,6.834
690.744950,-37.259572,7.037,6.865
685.816659,-36.508089,7.088,6.839
680.852815,-36.052869,7.209,6.787
675.872565,-35.729706,7.175,6.820
670.891516,-35.404431,6.962,6.952
665.911989,-35.055567,6.793,6.998
660.933194,-34.688065,6.707,6.881
655.954338,-34.306878,6.621,6.763
650.974628,-33.916957,6.535,6.646
645.993274,-33.523253,6.449,6.528
641.009485,-33.130720,6.363,6.411
636.022822,-32.744328,6.277,6.293
631.033583,-32.369085,6.192,6.175
626.042161,-32.010006,6.093,6.032
621.048948,-31.672107,5.973,5.842
616.054336,-31.360400,5.852,5.652
611.058719,-31.079901,5.791,5.575
606.062488,-30.835624,5.734,5.551
601.066036,-30.632583,5.650,5.580
596.069755,-30.475794,5.565,5.609
591.074038,-30.370269,5.481,5.638
586.079277,-30.321024,5.534,5.590
581.085865,-30.333074,5.705,5.477
576.094194,-30.411432,5.876,5.364
571.104587,-30.559394,5.782,5.483
566.117109,-30.773746,5.623,5.659
561.131761,-31.049731,6.015,6.094
556.148545,-31.382592,6.506,6.577
551.167463,-31.767572,6.677,6.700
546.188517,-32.199914,6.553,6.493
541.211710,-32.674863,6.430,6.286
536.237042,-33.187660,6.306,6.079
531.264516,-33.733549,6.182,5.872
526.294134,-34.307773,6.058,5.664
521.325898,-34.905576,5.935,5.457
516.359810,-35.522200,5.896,5.416
511.395871,-36.152890,6.002,5.654
506.434090,-36.792987,6.107,5.892
501.474679,-37.441358,6.212,6.130
496.518106,-38.101250,6.318,6.368
491.564857,-38.776190,6.381,6.522
486.615414,-39.469699,6.270,6.332
481.670263,-40.185302,6.158,6.142
476.729887,-40.926523,6.047,5.952
471.794771,-41.696886,5.936,5.762
466.865398,-42.499914,5.824,5.571
461.942254,-43.339131,5.713,5.381
457.025822,-44.218062,5.621,5.239
452.116586,-45.140229,5.595,5.267
447.215031,-46.109158,5.570,5.295
442.321641,-47.128370,5.544,5.323
437.437075,-48.201266,5.518,5.351
432.563224,-49.330359,5.515,5.365
427.702513,-50.517781,5.517,5.377
422.857365,-51.765663,5.518,5.389
418.030207,-53.076136,5.519,5.401
413.223463,-54.451331,5.520,5.432
408.439560,-55.893378,5.520,5.463
403.676345,-57.392100,5.520,5.495
398.914075,-58.889985,5.520,5.526
394.128775,-60.318144,5.521,5.557
389.297207,-61.609825,5.517,5.554
384.422789,-62.775512,5.513,5.549
379.542427,-63.922737,5.509,5.545
374.695075,-65.164966,5.510,5.531
369.904901,-66.573131,5.546,5.452
365.164184,-68.126428,5.582,5.374
360.461052,-69.792117,5.649,5.341
355.783632,-71.537456,6.154,5.936
351.120054,-73.329703,6.658,6.530
346.458445,-75.136118,7.163,7.125
341.787130,-76.924466,7.177,7.169
337.101616,-78.681027,6.985,6.979
332.406463,-80.415426,6.792,6.790
327.706811,-82.138780,6.599,6.601
323.007801,-83.862207,6.406,6.412
318.314573,-85.596826,6.214,6.223
313.632267,-87.353754,6.021,6.034
308.965104,-89.142256,5.828,5.844
304.313733,-90.964403,5.816,5.779
299.677940,-92.820521,6.002,5.849
295.057510,-94.710937,6.188,5.920
290.452229,-96.635978,6.375,5.990
285.861880,-98.595972,6.561,6.061
281.286250,-100.591244,6.747,6.131
276.725122,-102.622122,6.916,6.212
272.178283,-104.688933,6.896,6.400
267.645517,-106.792003,6.877,6.588
263.126610,-108.931659,6.857,6.776
258.621345,-111.108228,6.837,6.964
254.129509,-113.322037,6.817,7.152
249.650929,-115.573359,6.982,7.327
245.187005,-117.860474,7.413,7.481
240.741138,-120.179126,7.844,7.636
236.316858,-122.524896,8.276,7.791
231.917695,-124.893365,8.296,7.724
227.547181,-127.280114,8.123,7.553
223.208844,-129.680723,7.950,7.382
218.904862,-132.093044,7.777,7.211
214.617721,-134.547959,7.604,7.039
210.315032,-137.101307,7.431,6.868
205.964038,-139.809541,7.258,6.697
201.539333,-142.604254,7.078,6.551
197.044333,-144.927304,6.789,6.764
192.489525,-146.100488,6.203,6.945
187.922336,-145.536520,6.339,7.243
183.654175,-143.297726,6.636,6.911
180.061409,-139.758586,7.071,6.883
177.173421,-135.498974,7.181,6.805
174.801842,-131.030697,7.152,6.715
172.609507,-126.538691,7.123,6.624
170.240471,-122.166439,7.093,6.533
167.410934,-118.047701,7.064,6.443
164.109037,-114.279582,6.723,6.016
160.386978,-110.950547,6.197,5.369
156.296955,-108.149065,5.813,5.483
151.891169,-105.963603,5.615,5.650
147.221817,-104.482629,5.607,5.556
142.341238,-103.794185,5.642,5.330
137.323816,-103.918596,5.431,5.067
132.289944,-104.734859,5.131,4.831
127.365779,-106.104279,4.822,4.830
122.674678,-107.898468,4.742,4.689
118.302240,-110.128246,4.859,4.429
114.306950,-112.904378,4.934,4.321
110.748003,-116.335760,4.649,4.520
107.726852,-120.399621,4.528,4.649
105.395465,-124.915805,4.667,4.596
103.907932,-129.695211,4.703,4.596
103.295287,-134.592579,4.812,4.552
103.337613,-139.552071,4.788,4.429
103.784413,-144.528742,4.874,4.484
104.426018,-149.486760,4.960,4.568
105.200541,-154.423284,4.955,4.566
106.079527,-159.342934,4.950,4.564
107.034520,-164.250333,4.945,4.563
108.037066,-169.150101,4.940,4.561
109.058710,-174.046859,4.934,4.559
110.071068,-178.945217,4.929,4.558
111.056182,-183.848077,4.924,4.556
112.017343,-188.754858,4.919,4.555
112.960431,-193.664555,4.914,4.553
113.891326,-198.576164,4.909,4.551
114.815906,-203.488682,4.904,4.550
115.740051,-208.401103,4.898,4.548
116.669547,-213.312440,4.893,4.546
117.607143,-218.222239,4.888,4.545
118.551956,-223.130684,4.883,4.543
119.502886,-228.037997,4.878,4.542
120.458835,-232.944401,4.873,4.540
121.418705,-237.850118,4.868,4.538
122.381398,-242.755370,4.862,4.537
123.345814,-247.660379,4.857,4.535
124.310855,-252.565367,4.852,4.534
125.275424,-257.470557,4.847,4.532
126.238421,-262.376171,4.842,4.530
127.198749,-267.282431,4.837,4.529
128.155308,-272.189559,4.832,4.527
129.107001,-277.097778,4.826,4.525
130.052965,-282.007256,4.821,4.524
130.993925,-286.917815,4.816,4.522
131.931265,-291.829126,4.811,4.521
132.866368,-296.740863,4.806,4.519
133.800620,-301.652701,4.801,4.517
