# x_m,y_m,w_tr_right_m,w_tr_left_m
540.603597,-390.546072,4.213,4.220
543.469938,-394.637723,4.227,4.195
546.334616,-398.732996,4.240,4.171
549.197822,-402.831307,4.253,4.146
552.059745,-406.932070,4.263,4.140
554.920573,-411.034701,4.269,4.151
557.780496,-415.138616,4.275,4.161
560.639703,-419.243228,4.281,4.172
563.498384,-423.347953,4.287,4.182
566.356726,-427.452217,4.293,4.193
569.214867,-431.555717,4.299,4.203
572.072890,-435.658467,4.305,4.214
574.930874,-439.760496,4.311,4.224
577.788900,-443.861834,4.317,4.235
580.647045,-447.962509,4.323,4.246
583.505391,-452.062551,4.329,4.256
586.364016,-456.161989,4.335,4.267
589.223000,-460.260854,4.341,4.277
592.082422,-464.359174,4.347,4.288
594.942363,-468.456978,4.353,4.298
597.802901,-472.554297,4.359,4.309
600.664116,-476.651158,4.365,4.319
603.526087,-480.747593,4.371,4.330
606.388895,-484.843630,4.377,4.340
609.252617,-488.939298,4.383,4.351
612.117335,-493.034628,4.389,4.362
614.983128,-497.129647,4.395,4.372
617.850074,-501.224387,4.401,4.383
620.718254,-505.318875,4.407,4.393
623.587747,-509.413142,4.413,4.404
626.458633,-513.507217,4.419,4.414
629.330775,-517.601236,4.417,4.422
632.202649,-521.696020,4.398,4.422
635.072185,-525.792662,4.379,4.422
637.937312,-529.892255,4.360,4.422
640.795956,-533.995890,4.341,4.422
643.646046,-538.104661,4.322,4.422
646.485510,-542.219661,4.303,4.423
649.312275,-546.341983,4.284,4.423
652.124270,-550.472718,4.265,4.423
654.919422,-554.612960,4.245,4.423
657.695660,-558.763802,4.226,4.423
660.450568,-562.926601,4.182,4.547
663.177358,-567.106096,4.127,4.729
665.866230,-571.309354,4.116,4.809
668.507322,-575.543489,4.186,4.708
671.090772,-579.815614,4.256,4.606
673.606721,-584.132845,4.326,4.505
676.046976,-588.500205,4.394,4.448
678.409260,-592.915324,4.459,4.435
680.692605,-597.374193,4.525,4.423
682.896044,-601.872803,4.590,4.410
685.018607,-606.407146,4.656,4.398
687.060107,-610.973350,4.538,4.498
689.025438,-615.568432,4.412,4.604
690.921535,-620.189769,4.285,4.710
692.755337,-624.834734,4.159,4.816
694.533782,-629.500705,4.102,4.858
696.263810,-634.185056,4.193,4.765
697.952360,-638.885164,4.284,4.673
699.606371,-643.598404,4.374,4.581
701.232781,-648.322152,4.448,4.514
702.838531,-653.053784,4.466,4.529
704.430558,-657.790675,4.485,4.543
706.015523,-662.530308,4.503,4.557
707.596455,-667.271532,4.522,4.572
709.173848,-672.014158,4.540,4.586
