# x_m,y_m,w_tr_right_m,w_tr_left_m
540.601590,200.740928,4.481,4.616
541.849276,205.581321,4.478,4.617
543.097724,210.421486,4.474,4.618
544.346925,215.261413,4.471,4.619
545.596873,220.101088,4.467,4.620
546.847560,224.940499,4.464,4.621
548.098977,229.779636,4.460,4.622
549.351119,234.618485,4.483,4.638
550.603976,239.457035,4.527,4.667
551.857542,244.295273,4.572,4.695
553.111809,249.133187,4.616,4.724
554.366769,253.970767,4.660,4.752
555.622414,258.807998,4.704,4.781
556.878738,263.644870,4.749,4.809
558.135732,268.481370,4.793,4.838
559.393389,273.317486,4.837,4.866
560.651701,278.153206,4.881,4.895
561.910661,282.988518,4.925,4.923
563.170229,287.823439,4.970,4.952
564.430299,292.658046,5.014,4.980
565.690753,297.492423,5.058,5.009
566.951476,302.326657,5.102,5.037
568.212351,307.160834,5.146,5.066
569.473262,311.995038,5.191,5.094
570.734091,316.829355,5.235,5.123
571.994724,321.663870,5.276,5.150
573.255043,326.498670,5.284,5.165
574.514932,331.333839,5.293,5.179
575.774275,336.169463,5.301,5.194
577.032955,341.005628,5.309,5.209
578.290857,345.842418,5.318,5.224
579.547862,350.679920,5.326,5.239
580.803856,355.518219,5.335,5.253
582.058722,360.357400,5.343,5.268
583.312343,365.197549,5.351,5.283
584.564603,370.038751,5.360,5.298
585.815386,374.881092,5.368,5.313
587.064574,379.724657,5.376,5.327
588.312053,384.569532,5.385,5.342
589.557705,389.415802,5.393,5.357
590.801414,394.263553,5.402,5.372
592.043064,399.112869,5.410,5.387
593.282538,403.963838,5.418,5.401
594.519720,408.816544,5.427,5.411
595.753051,413.671155,5.434,5.358
596.925416,418.531038,5.441,5.305
597.907834,423.403698,5.463,5.265
598.566552,428.296911,5.730,5.424
598.786654,433.218002,5.938,5.538
598.591928,438.170951,6.081,5.603
598.068133,443.158241,6.204,5.948
597.292747,448.177314,6.356,6.352
596.215653,453.150633,6.552,6.739
594.688815,457.943116,6.724,7.375
592.561696,462.418213,7.292,7.137
589.733914,466.460177,7.780,6.941
586.305131,470.036232,7.891,7.064
582.424873,473.134287,7.730,7.045
578.233455,475.749115,7.027,6.886
573.804462,477.925228,6.459,6.594
569.182095,479.729038,6.051,6.142
564.410428,481.227051,5.780,5.793
559.533536,482.485773,6.017,5.823
554.595493,483.571711,6.254,5.853
549.640372,484.551370,6.404,5.870
544.703557,485.480390,6.387,5.860
539.786277,486.371700,6.371,5.849
534.881373,487.227738,6.354,5.839
529.981686,488.050943,6.338,5.829
525.080057,488.843754,6.322,5.819
520.169327,489.608610,6.305,5.809
515.242353,490.347924,6.289,5.799
510.295229,491.058981,6.272,5.789
505.331183,491.727765,6.256,5.779
500.354392,492.338752,6.238,5.734
495.369037,492.876422,6.220,5.687
490.379294,493.325250,6.202,5.640
485.389343,493.669715,6.184,5.592
480.403271,493.894453,6.166,5.545
475.421685,493.990191,6.149,5.495
470.440713,493.955496,6.141,5.421
465.456185,493.789452,6.134,5.346
460.467783,493.481839,6.126,5.272
455.503326,492.954439,6.118,5.197
450.603117,492.098851,6.103,5.150
445.804396,490.817161,6.037,5.289
441.098849,489.166320,5.972,5.428
436.443695,487.320481,5.906,5.566
431.795298,485.456693,5.841,5.705
427.118788,483.710830,5.776,5.678
422.413759,482.056874,5.711,5.635
417.688272,480.429028,5.647,5.591
412.956858,478.757213,5.582,5.547
408.281086,476.940232,5.575,5.569
403.743305,474.863137,5.847,5.760
399.419725,472.420215,6.102,5.677
395.294993,469.642392,6.075,5.719
391.284112,466.664508,5.903,5.826
387.302189,463.621611,5.751,5.920
383.333726,460.558575,5.895,5.818
379.452076,457.404818,6.039,5.715
375.736403,454.082210,5.957,5.561
372.253568,450.525404,5.811,5.392
368.981221,446.761736,5.665,5.223
365.857689,442.859397,5.578,5.177
362.823119,438.884430,5.507,5.166
359.846791,434.868834,5.436,5.155
356.920094,430.818781,5.365,5.144
354.034965,426.739798,5.329,5.155
351.183340,422.637413,5.336,5.194
348.357157,418.517154,5.344,5.232
345.548355,414.384548,5.351,5.271
342.749462,410.244720,5.358,5.310
339.957336,406.099864,5.365,5.348
337.170751,401.950870,5.373,5.387
334.388488,397.798626,5.380,5.426
331.609330,393.644018,5.387,5.464
328.832058,389.487932,5.388,5.482
326.055454,385.331255,5.387,5.494
323.278301,381.174874,5.386,5.506
320.499380,377.019675,5.385,5.518
317.717473,372.866545,5.384,5.530
314.931363,368.716369,5.383,5.541
312.139831,364.570035,5.382,5.553
309.341659,360.428429,5.381,5.565
306.535683,356.292398,5.380,5.577
303.721546,352.162200,5.379,5.589
300.899504,348.037642,5.377,5.601
298.069832,343.918521,5.376,5.613
295.232804,339.804630,5.375,5.625
292.388695,335.695765,5.374,5.637
289.537779,331.591723,5.373,5.649
286.680330,327.492298,5.382,5.656
283.816622,323.397285,5.396,5.659
280.946929,319.306481,5.409,5.663
278.071526,315.219680,5.423,5.667
275.190686,311.136678,5.437,5.671
272.304685,307.057271,5.451,5.674
269.413795,302.981254,5.464,5.678
266.518292,298.908421,5.478,5.682
263.618450,294.838570,5.492,5.686
260.714542,290.771494,5.506,5.689
257.806843,286.706990,5.515,5.697
254.895627,282.644853,5.514,5.712
251.981169,278.584878,5.513,5.727
249.063742,274.526861,5.512,5.742
246.143620,270.470597,5.511,5.757
243.221079,266.415882,5.510,5.772
240.296392,262.362510,5.508,5.788
237.369833,258.310279,5.507,5.803
234.441677,254.258981,5.506,5.818
231.512197,250.208415,5.505,5.833
228.581630,246.158412,5.504,5.848
225.649920,242.109095,5.503,5.863
222.716881,238.060716,5.502,5.879
219.782325,234.013528,5.501,5.894
216.846067,229.967783,5.500,5.909
213.907918,225.923734,5.498,5.924
210.967692,221.881635,5.497,5.939
208.025201,217.841738,5.496,5.954
205.080259,213.804295,5.495,5.969
202.132678,209.769560,5.494,5.985
199.182272,205.737786,5.493,6.000
196.228853,201.709224,5.492,6.015
193.272234,197.684129,5.491,6.030
190.312197,193.662778,5.490,6.045
187.341072,189.651312,5.489,6.060
184.334247,185.669212,5.487,6.075
181.264767,181.737801,5.536,5.919
178.105677,177.878402,5.604,5.696
174.830020,174.112341,5.672,5.472
171.410841,170.460941,5.591,5.439
167.821647,166.945719,5.616,5.553
